"lon","lat","species","gbifID","locality","countryCode","coordinateUncertaintyInMeters","year","basisOfRecord","issue"
49.76166,-14.43333,"Pterophylla marojejyensis",4031946145,"Réserve Naturelle Intégrale de Marojejy, near tributary of Manantenina River, 10 km NW of Manantenina. GPS reading taken at Camp 2 which is above waterfall at 775m. Collections made near trail to Camp 3 which goes along a ridge. With Guy Rafamantanantsoa.","MDG",NA,1996,"PRESERVED_SPECIMEN","GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE"
