"lon","lat","species","gbifID","locality","countryCode","coordinateUncertaintyInMeters","year","basisOfRecord","issue"
116.25825,-22.166287,"Triodia pisoliticola",2854396342,"Near Python Pool, creek on the W side of the West Hamersley Range, E of Red Hill Station, West Pilbara","AUS",100,2015,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
116.316017,-21.68167,"Triodia pisoliticola",2853636609,"Located c. 4 km S of Pannawonica and 112 km SSW of Karratha","AUS",100,2012,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
116.266223,-22.194219,"Triodia pisoliticola",2853820886,"Site UC005: UC5-10, Upper Cane mesa, West Pilbara Iron Ore project, Red Hill Station, Western Pilbara Bioregion","AUS",100,2008,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
116.57069,-22.78903,"Triodia pisoliticola",2853849567,"Site: WYE01, 23.6 km WSW of Mt Wall, 28.5 km ESE of Mt DeCourcy, 112.8 km ESE of Nanutarra Roadhouse, Wyloo Station, Pilbara IBRA","AUS",100,2005,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
116.117925,-22.207663,"Triodia pisoliticola",2854032392,"Astron APIVOPP-NK-2, 65 km SSW of Pannawonica","AUS",3000,2010,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
116.790526,-22.484025,"Triodia pisoliticola",2853698289,"Site BHY-053: BHY-324, Bourne Highway Group of tenements, Hamersley Range, Mt Stuart Station, Western Pilbara Bioregion","AUS",100,2008,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
116.48917,-21.95175,"Triodia pisoliticola",2853896544,"Site: OYE13, Bungaroo Creek Valley, ca 13.5 km upstream of jnc of Bungaroo Creek access track and Millstream – Yarraloola Road, northern side of valley, 8.1 km ENE of Mt Rica, 37.6 km SSE of Pannawonica, Pilbara IBRA","AUS",100,2006,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
116.30486,-22.369165,"Triodia pisoliticola",2854073982,"Site TRW001: TRW1-3, W of Trinity mesa, West Pilbara Iron Ore project, Mount Stuart Station, Western Pilbara Bioregion","AUS",100,2008,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
116.103185,-21.877633,"Triodia pisoliticola",2854093942,"30 km SW of Pannawonica","AUS",100,2011,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
117.970833,-22.276389,"Triodia pisoliticola",2854088159,"Ca 15 km W of Millstream Visitors Centre and 1 km W of Snappy Gum Lookout","AUS",NA,1994,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
