"lon","lat","species","gbifID","locality","countryCode","coordinateUncertaintyInMeters","year","basisOfRecord","issue"
115.001417,-28.736139,"Isotropis Shark-Bay",2854353581,"Site 12, Wicherina Reserve, 40 km E of Geraldton on Mullewa Road","AUS",100,2003,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
114.691389,-27.465,"Isotropis Shark-Bay",2853658028,"Flumen Murchisoniense 40 km septentrionalem versus [40 km N towards Murchison River]","AUS",3000,1961,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
115.844167,-30.148889,"Isotropis Shark-Bay",2854019776,"Carger Road, 1.1 km from its intersection with Marchagee Track, 42.5 km E of intersection the Brand Highway","AUS",NA,1985,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
114.65,-28.683333,"Isotropis Shark-Bay",2853635077,"M. Hart, David Road, Waggrakine,","AUS",NA,1999,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
114.020582,-27.260418,"Isotropis Shark-Bay",2853842404,"60.4 km W along State Barrier Fence Access (S of fence) track from NW Coastal Highway. (Site: zu1).","AUS",100,1994,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
115.222778,-28.500833,"Isotropis Shark-Bay",3777300596,"Bindoo Hill Nature Reserve, NW of Mullewa, W boundary track","AUS",100,2020,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
114.305309,-27.65903,"Isotropis Shark-Bay",2853776669,"Kalbarri National Park, Z Bend - Loop Road 4.85 km from Kalbarri Ajana Road on E side of road. (Site: 55).","AUS",100,1991,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
114.571556,-27.547556,"Isotropis Shark-Bay",2853726527,"Auditorium on Eurardy Station, which is ca 43 km N of Kalbarri turn-off on the North West Coastal Highway and N of the Murchison River in the Shire of Northampton","AUS",100,2003,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
115.333333,-28.683333,"Isotropis Shark-Bay",2853661684,"Indarra Springs Reserve, site A2, near first reserve sign right on Moore Road below hill on flat land.","AUS",NA,1998,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
116.006389,-30.641389,"Isotropis Shark-Bay",2853853655,"Just N of Moora","AUS",3000,1971,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
114.3,-27.1,"Isotropis Shark-Bay",2854358538,"70 km NNE of Kalbarri, 34 km W of Nerren Nerren Homestead, 18 km S of Cooloomia Homestead","AUS",NA,1983,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
