"lon","lat","species","gbifID","locality","countryCode","coordinateUncertaintyInMeters","year","basisOfRecord","issue"
97.6486,3.6831,"Millettia sericea",2513452310,"Indonesia, Sumatra, Aceh, Ketambe, valley of Lau Alas near tributary of Lau Ketambe","IDN",NA,1975,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
102.333333,3,"Millettia sericea",2514186831,"Malaysia/Malaya Unknown Negeri Sembilan Pasoh Forest Reserve","MYS",NA,1996,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
99.966667,8.433333,"Millettia sericea",2514218889,"Peninsular: Nakhonsrithammarat.","THA",NA,1955,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
100.6,6.25,"Millettia sericea",2515626181,"Malaysia/Malaya Unknown Kedah Kuala Nerang","MYS",NA,1995,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
101.071667,6.635,"Millettia sericea",2515055236,"Thailand, Songkhla, Saba Yoi, Namtok Sai Khao National Park. Phra Mai Phai waterfall.","THA",NA,2004,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
99.371694,7.60275,"Millettia sericea",2515627743,"Thailand, Peninsular: Trang, Khao Chong.","THA",NA,1970,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
105.333333,-6.75,"Millettia sericea",2514234867,"Indonesia, Jawa Barat, Peutjang Isl., Udjung Kulon N.R.","IDN",NA,1960,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
97.666667,3.666667,"Millettia sericea",2514228861,"Indonesia, Sumatra, Aceh, Mt. Guhra","IDN",NA,1972,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
101.746944,20.972361,"Millettia sericea",2516879158,"Oudomxai Province, Namo Dist., Lao/China border.","LAO",NA,2004,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
102,5.33,"Millettia sericea",2514227857,"Batu Baloh","MYS",NA,1990,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
108.05,-6.933333,"Millettia sericea",2515632057,"Indonesia, Jawa Barat, Lengkong district, Djampang Tengah, Estate Tjisamporawangun","IDN",NA,1970,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
