"lon","lat","species","gbifID","locality","countryCode","coordinateUncertaintyInMeters","year","basisOfRecord","issue"
18.32,59.78,"Lathyrus linifolius",1096745752,"Sweden. Province Uppland. Fasterna parish, ca. 10 km NW of Rimbo, Rånäs, at cottage Freden. In dry meadow. Perennial herb. Flowers dull purple.","SWE",NA,2008,"PRESERVED_SPECIMEN","GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_COLLECTION_MISMATCH"
5.65838,45.49343,"Lathyrus linifolius",3933212159,"","FRA",10,1999,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
4.85527,45.12299,"Lathyrus linifolius",3933673809,"","FRA",10,2008,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
5.07418,44.88245,"Lathyrus linifolius",3933088527,"","FRA",10,2006,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
5.5475,44.30615,"Lathyrus linifolius",3932962817,"","FRA",10,2009,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
5.71627,44.72163,"Lathyrus linifolius",3933902160,"","FRA",10,2010,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
6.27774,46.27106,"Lathyrus linifolius",3933837525,"","FRA",10,2009,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
5.05107,45.88978,"Lathyrus linifolius",3934652024,"","FRA",10,2008,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
5.5804,45.5102,"Lathyrus linifolius",3932884372,"","FRA",10,2005,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
4.93459,44.50405,"Lathyrus linifolius",3932994362,"","FRA",10,2010,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
6.04271,45.17328,"Lathyrus linifolius",3933560981,"","FRA",10,2016,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
6.45694,45.73931,"Lathyrus linifolius",3934009476,"","FRA",10,2009,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
5.3906,45.08309,"Lathyrus linifolius",3934172806,"","FRA",10,2003,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
4.90818,45.9513,"Lathyrus linifolius",3932787456,"","FRA",10,2007,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
5.76037,44.93984,"Lathyrus linifolius",3934450596,"","FRA",10,2011,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
5.65578,46.05768,"Lathyrus linifolius",3934425345,"","FRA",10,2006,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
5.49775,45.88849,"Lathyrus linifolius",3933718869,"","FRA",3997,2019,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
5.93556,45.7256,"Lathyrus linifolius",3932715161,"","FRA",2715,2001,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
5.41695,45.60002,"Lathyrus linifolius",3933089045,"","FRA",10,2004,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
5.09829,44.77891,"Lathyrus linifolius",3932793767,"","FRA",10,2011,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
5.99709,45.97402,"Lathyrus linifolius",3933661419,"","FRA",5,2019,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
6.09421,46.3426,"Lathyrus linifolius",3934006511,"","FRA",10,2009,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
6.03016,44.90859,"Lathyrus linifolius",3932828828,"","FRA",10,2014,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
5.42774,46.03772,"Lathyrus linifolius",3934026543,"","FRA",10,2006,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
5.1237,45.6031,"Lathyrus linifolius",3934367232,"","FRA",10,2005,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
5.72783,45.00177,"Lathyrus linifolius",3933373143,"","FRA",10,2000,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
5.33669,46.30648,"Lathyrus linifolius",3934587683,"","FRA",10,2010,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
6.20287,45.82111,"Lathyrus linifolius",3933982214,"","FRA",10,2008,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
17.19481,60.69506,"Lathyrus linifolius",3429799311,"Avan, Lerviks ridcenter, Gstr","SWE",25,2001,"HUMAN_OBSERVATION",""
11.58329,58.12924,"Lathyrus linifolius",3017010750,"100 m SSO om gården Dalen, Holm, Boh","SWE",100,2001,"HUMAN_OBSERVATION",""
11.81468,57.79525,"Lathyrus linifolius",3000560647,"Klubbe näs, Boh","SWE",100,1996,"HUMAN_OBSERVATION",""
14.35122,57.08825,"Lathyrus linifolius",2246171133,"1 Vägaholm 1000 m O, Sm","SWE",50,1985,"HUMAN_OBSERVATION",""
13.18664,56.03838,"Lathyrus linifolius",1436150464,"S Grindhus, Sk","SWE",100,2002,"HUMAN_OBSERVATION",""
14.28432,57.81025,"Lathyrus linifolius",2809639328,"Betesmark, Brunstorp Huskvarna, Sm","SWE",150,2020,"HUMAN_OBSERVATION",""
13.76689,58.69786,"Lathyrus linifolius",4013940981,"Gummerstad, Vg","SWE",50,2022,"HUMAN_OBSERVATION",""
15.92323,56.26246,"Lathyrus linifolius",2246153966,"Henriksdal, väg K758, Bl","SWE",150,2018,"HUMAN_OBSERVATION",""
14.17762,56.58541,"Lathyrus linifolius",1123197415,"Brännhult, Stenbrohult, Sm","SWE",10,2015,"HUMAN_OBSERVATION",""
12.16407,57.68365,"Lathyrus linifolius",853848038,"Lövskog vid BÅRHULT, Vg","SWE",100,1990,"HUMAN_OBSERVATION",""
13.35458,58.57908,"Lathyrus linifolius",853299109,"alvarmark N om JONSBOL, Vg","SWE",100,1996,"HUMAN_OBSERVATION",""
13.29121,57.00319,"Lathyrus linifolius",2246170882,"L05 Ö. Hylte, mellan landsvägen och Nissan, Sm","SWE",50,1984,"HUMAN_OBSERVATION",""
16.51719,60.04706,"Lathyrus linifolius",1461200256,"Västervad, NV., Vstm","SWE",750,2015,"HUMAN_OBSERVATION",""
14.50986,57.64588,"Lathyrus linifolius",2246178371,"L1 Hult 800 m O, Sm","SWE",50,1985,"HUMAN_OBSERVATION",""
18.52411,59.54824,"Lathyrus linifolius",1430411298,"11J1aSE, Upl","SWE",1250,1990,"HUMAN_OBSERVATION",""
16.30941,58.87031,"Lathyrus linifolius",1037071580,"Simbol 400 m n vid vägen, Srm","SWE",100,2014,"HUMAN_OBSERVATION",""
14.30336,58.53118,"Lathyrus linifolius",1431222675,"2E6_LNA, Vg","SWE",10,2011,"HUMAN_OBSERVATION",""
18.4116,59.23619,"Lathyrus linifolius",1429981580,"10I4jSE, Srm","SWE",1250,1990,"HUMAN_OBSERVATION",""
12.63856,57.72518,"Lathyrus linifolius",853324620,"100 m nordnordväst om FREDENSLUND.Bäckravin, Vg","SWE",100,1995,"HUMAN_OBSERVATION",""
16.93303,61.81994,"Lathyrus linifolius",2593583411,"Hjortstavallen, Hls","SWE",100,1986,"HUMAN_OBSERVATION",""
13.18544,55.55765,"Lathyrus linifolius",1436434839,"1 km N V.Ryd, Sk","SWE",100,1990,"HUMAN_OBSERVATION",""
16.88442,60.58898,"Lathyrus linifolius",3429208174,"Forsbacka, Västerbruk, kalkbrottet, Gstr","SWE",100,1983,"HUMAN_OBSERVATION",""
17.23055,59.99154,"Lathyrus linifolius",1801531596,"300 m O om Granmarken, Upl","SWE",100,1994,"HUMAN_OBSERVATION",""
16.17715,57.2524,"Lathyrus linifolius",2246170898,"Möckhult 2, Sm","SWE",50,1986,"HUMAN_OBSERVATION",""
18.91526,59.38459,"Lathyrus linifolius",3430901723,"Bockö, Upl","SWE",10,2021,"HUMAN_OBSERVATION",""
15.11724,56.16816,"Lathyrus linifolius",855339660,"Sonekulla naturreservat, Bl","SWE",100,2012,"HUMAN_OBSERVATION",""
16.23539,59.01017,"Lathyrus linifolius",3433331268,"Uppsala hage, N om Lövåsen, Srm","SWE",50,2021,"HUMAN_OBSERVATION",""
13.40981,56.39868,"Lathyrus linifolius",1434250055,"500m N S. Össjö såg, Sk","SWE",100,2004,"HUMAN_OBSERVATION",""
13.67141,58.46327,"Lathyrus linifolius",1835946724,"Lilläng öster om, Vg","SWE",50,2001,"HUMAN_OBSERVATION",""
16.96968,59.34685,"Lathyrus linifolius",851078162,"10H6dsv, Srm","SWE",1250,1980,"HUMAN_OBSERVATION",""
12.02103,58.22775,"Lathyrus linifolius",3000752356,"Brännan, f.d. torp utan hus, cirka 800 m VNV om gården Vargefjället, Boh","SWE",100,1994,"HUMAN_OBSERVATION",""
14.05905,57.64808,"Lathyrus linifolius",849616720,"Renstorp, Sm","SWE",10,2006,"HUMAN_OBSERVATION",""
15.87031,58.94802,"Lathyrus linifolius",1428924430,"09G7a mittpunkt i sydostkvadranten, Ög","SWE",1770,1994,"HUMAN_OBSERVATION",""
11.58052,57.97192,"Lathyrus linifolius",2650701318,"200 m V om Bö tjärns sydspets, Morik, Boh","SWE",100,2001,"HUMAN_OBSERVATION",""
18.33812,59.35619,"Lathyrus linifolius",2246841154,"Fredriksro, östra delen, N om beteshagen, Upl","SWE",100,1994,"HUMAN_OBSERVATION",""
14.12005,56.38163,"Lathyrus linifolius",1438066074,"Ö. Svenstorp, Sk","SWE",100,1997,"HUMAN_OBSERVATION",""
12.11563,57.3007,"Lathyrus linifolius",932703101,"Vendelsö, Hl","SWE",1000,1980,"HUMAN_OBSERVATION",""
17.02951,58.75552,"Lathyrus linifolius",1479870469,"Nyköping - skogsbacke SV om Borgmästarskolan, Srm","SWE",50,2015,"HUMAN_OBSERVATION",""
12.5127,57.27988,"Lathyrus linifolius",853330564,"BJÖRNNÄSKULLE, Vg","SWE",100,1985,"HUMAN_OBSERVATION",""
16.06791,59.08878,"Lathyrus linifolius",1671090322,"Viksätter 700 m SV, Srm","SWE",197,2017,"HUMAN_OBSERVATION",""
17.17564,59.02336,"Lathyrus linifolius",855655748,"Siggetorp, Srm","SWE",50,1980,"HUMAN_OBSERVATION",""
12.84002,58.37958,"Lathyrus linifolius",853708351,"Ungskog 900 m O om ANDERS-KÄMPESGÅRDEN, Vg","SWE",100,1990,"HUMAN_OBSERVATION",""
17.90949,58.90854,"Lathyrus linifolius",850808026,"09I6env, Srm","SWE",1250,1980,"HUMAN_OBSERVATION",""
13.37352,57.58245,"Lathyrus linifolius",854285644,"Sydöst om KORREBO., Vg","SWE",100,1994,"HUMAN_OBSERVATION",""
15.9546,59.95773,"Lathyrus linifolius",1065533198,"Ennora, Vstm","SWE",200,1988,"HUMAN_OBSERVATION",""
14.74138,59.69455,"Lathyrus linifolius",3776561586,"Holken, Vstm","SWE",750,2022,"HUMAN_OBSERVATION",""
14.37074,56.81856,"Lathyrus linifolius",1123315254,"Mörhult Västregård, Sm","SWE",195,2015,"HUMAN_OBSERVATION",""
18.22194,59.21484,"Lathyrus linifolius",3767947260,"Tyresö, Måndalsberget, Srm","SWE",10,2022,"HUMAN_OBSERVATION",""
13.46336,55.59906,"Lathyrus linifolius",3856769746,"Dörröds fälad, Dörröd, Sk","SWE",250,2022,"HUMAN_OBSERVATION",""
15.59018,58.59999,"Lathyrus linifolius",855931944,"Mittpunkt i kartblad 8F9h, Ög","SWE",2500,1978,"HUMAN_OBSERVATION",""
16.5733,60.31917,"Lathyrus linifolius",3767718980,"GRÖNSINKA, FALLSJÖN, Gstr","SWE",100,1991,"HUMAN_OBSERVATION",""
13.72842,57.91694,"Lathyrus linifolius",3049861405,"BB5-C80, Vg","SWE",5,2018,"HUMAN_OBSERVATION",""
11.5249,58.38886,"Lathyrus linifolius",3429721304,"Brastad, O 822, Dammen, norra sidan vägen, Boh","SWE",25,2021,"HUMAN_OBSERVATION",""
18.15767,59.97466,"Lathyrus linifolius",1821078200,"Kraftledningsgata, Upl","SWE",25,2016,"HUMAN_OBSERVATION",""
14.09833,57.92212,"Lathyrus linifolius",853160593,"HÖKESÅN, åker, betesmark m m S om KLINGEKÄRR, Vg","SWE",100,1991,"HUMAN_OBSERVATION",""
16.15256,58.67442,"Lathyrus linifolius",2809362881,"Kvillinge församling, Norrköpings kommun, Götaland, 55;56, Skriketorp, Öste, Ög","SWE",25,2020,"HUMAN_OBSERVATION",""
16.86865,60.27496,"Lathyrus linifolius",3078330359,"Gysinge, Mattön, Gstr","SWE",100,1995,"HUMAN_OBSERVATION",""
14.76369,56.99208,"Lathyrus linifolius",3776976491,"Beteshage Lerike., Sm","SWE",100,2022,"HUMAN_OBSERVATION",""
13.28237,56.24342,"Lathyrus linifolius",1438292306,"1,5 km NNO pkt 125,9, Sk","SWE",100,1984,"HUMAN_OBSERVATION",""
15.24908,57.19277,"Lathyrus linifolius",1493175718,"Ösjöbol, järnvägskorsningen, Sm","SWE",50,2015,"HUMAN_OBSERVATION",""
14.09676,56.25107,"Lathyrus linifolius",1434216417,"750m NO Tinghäll, Sk","SWE",100,1997,"HUMAN_OBSERVATION",""
14.16972,58.09637,"Lathyrus linifolius",853171578,"Kulturmarker mm vid SVENSHULT, Vg","SWE",100,1984,"HUMAN_OBSERVATION",""
16.42093,60.49319,"Lathyrus linifolius",3434447522,"SÖDERÅSEN, HÖGSTA TOPPEN 253,0 Ö 1500 M, Gstr","SWE",100,1987,"HUMAN_OBSERVATION",""
13.33898,56.14014,"Lathyrus linifolius",1212432588,"Ebbarp, Sk","SWE",200,2014,"HUMAN_OBSERVATION",""
11.42312,58.93982,"Lathyrus linifolius",3049890773,"Håvedalen, punkt 103,40, Boh","SWE",100,1994,"HUMAN_OBSERVATION",""
13.47729,58.21847,"Lathyrus linifolius",3880026761,"Mösseberg: N vägkant vid N infarten till Traktorvägen, Vg","SWE",10,2021,"HUMAN_OBSERVATION",""
12.02835,58.39251,"Lathyrus linifolius",3049293560,"400 m VNV om Madliden, Lane-Ryrs Röd, Boh","SWE",100,2000,"HUMAN_OBSERVATION",""
18.54049,59.74997,"Lathyrus linifolius",1430446013,"11J5aNE, Upl","SWE",1250,1990,"HUMAN_OBSERVATION",""
13.64826,56.10689,"Lathyrus linifolius",3432359329,"Matteröd socken, Sk","SWE",25,2021,"HUMAN_OBSERVATION",""
16.40392,58.81272,"Lathyrus linifolius",851814007,"Rosenlund 250 m O, Srm","SWE",100,2009,"HUMAN_OBSERVATION",""
13.2774,58.26592,"Lathyrus linifolius",854069383,"Betesmarker 300 m SO om N. VÅNGA kyrka, Vg","SWE",100,1985,"HUMAN_OBSERVATION",""
15.97151,57.57429,"Lathyrus linifolius",2246177627,"L6 Stensborg västra gdn 350 m ONO, Sm","SWE",50,1986,"HUMAN_OBSERVATION",""
12.27096,58.18631,"Lathyrus linifolius",854136156,"Beteshage 100 m NO om FRÄLSETORPET, Vg","SWE",100,1991,"HUMAN_OBSERVATION",""
13.71215,58.32138,"Lathyrus linifolius",853398066,"Torräng, vägkant SO om TORSBORG, Vg","SWE",100,1985,"HUMAN_OBSERVATION",""
16.17339,56.68873,"Lathyrus linifolius",1461066748,"Moskogen, Sm","SWE",500,2015,"HUMAN_OBSERVATION",""
16.24681,58.76454,"Lathyrus linifolius",1431352567,"Stora Brevik 250m V, Ög","SWE",100,2016,"HUMAN_OBSERVATION",""
13.9798,58.42695,"Lathyrus linifolius",853310326,"Betesmark 400 m NO om FRÖKULLEN, Vg","SWE",100,1994,"HUMAN_OBSERVATION",""
15.82622,58.28234,"Lathyrus linifolius",931704347,"250 m SO Ängfall, Ög","SWE",100,2013,"HUMAN_OBSERVATION",""
17.50105,59.0595,"Lathyrus linifolius",852898615,"Solviks grindar, Srm","SWE",25,2010,"HUMAN_OBSERVATION",""
17.04648,60.24384,"Lathyrus linifolius",1430649053,"12H6dSE, Upl","SWE",1250,1990,"HUMAN_OBSERVATION",""
14.39865,58.65491,"Lathyrus linifolius",853874785,"Ruderatmark kring affären i ÖVERBY, Vg","SWE",100,1986,"HUMAN_OBSERVATION",""
14.07531,58.49713,"Lathyrus linifolius",3049256544,"FF1-KPH, Vg","SWE",5,2020,"HUMAN_OBSERVATION",""
13.43155,57.66709,"Lathyrus linifolius",854190222,"GÄLLSTAD. Slåtteräng, vägkant, Vg","SWE",100,1991,"HUMAN_OBSERVATION",""
13.71147,55.56239,"Lathyrus linifolius",1436541485,"250m N Snogeholms slott, Sk","SWE",100,1992,"HUMAN_OBSERVATION",""
15.43838,57.28949,"Lathyrus linifolius",855369914,"Oxhagen, Stenberga, Sm","SWE",150,2012,"HUMAN_OBSERVATION",""
13.4227,58.00554,"Lathyrus linifolius",853750015,"Ängsmark och åkerren mln KARLSHEM och SMEDJEBACKEN, Vg","SWE",100,1987,"HUMAN_OBSERVATION",""
17.40437,59.01306,"Lathyrus linifolius",849584982,"Vårdinge, Sörskogen - 400 m S om vattentornet, Srm","SWE",50,2006,"HUMAN_OBSERVATION",""
15.10443,58.62707,"Lathyrus linifolius",1847818418,"Burnäset, Ög","SWE",250,2018,"HUMAN_OBSERVATION",""
17.27,59.25109,"Lathyrus linifolius",850706730,"250 m N om Härnö vårdhem, Srm","SWE",50,2008,"HUMAN_OBSERVATION",""
14.01365,55.99209,"Lathyrus linifolius",1438127637,"1 km SO Ovesholms slott, Sk","SWE",100,2000,"HUMAN_OBSERVATION",""
17.44635,59.71701,"Lathyrus linifolius",1837648362,"NO om Bodarna, Upl","SWE",100,1997,"HUMAN_OBSERVATION",""
18.03266,59.19155,"Lathyrus linifolius",849678161,"Björksättrahalvön, Srm","SWE",1000,1969,"HUMAN_OBSERVATION",""
17.12333,59.29919,"Lathyrus linifolius",849869351,"Lugnet, 30 m S-ut, Srm","SWE",25,1999,"HUMAN_OBSERVATION",""
13.90724,58.1924,"Lathyrus linifolius",4065363083,"Tidaholm, Vg","SWE",10,2022,"HUMAN_OBSERVATION",""
16.26418,56.65314,"Lathyrus linifolius",2246171532,"16 Ekö bilrep., Sm","SWE",50,1987,"HUMAN_OBSERVATION",""
17.34966,61.80333,"Lathyrus linifolius",3429221974,"Bergön N Bergövallen, Hls","SWE",100,1986,"HUMAN_OBSERVATION",""
14.35603,57.89115,"Lathyrus linifolius",2246175937,"Höganäs. 500m VSV Höganäs, Sm","SWE",50,1977,"HUMAN_OBSERVATION",""
16.742,59.05692,"Lathyrus linifolius",850703092,"09H9ano, Srm","SWE",1250,1980,"HUMAN_OBSERVATION",""
12.78775,57.85613,"Lathyrus linifolius",3049551525,"E47-D00, Vg","SWE",5,2020,"HUMAN_OBSERVATION",""
12.7848,56.39401,"Lathyrus linifolius",1434063961,"400m NO Grevie station, Sk","SWE",100,1989,"HUMAN_OBSERVATION",""
14.75194,58.96975,"Lathyrus linifolius",1821078343,"Kraftledningsgata, Nrk","SWE",150,2011,"HUMAN_OBSERVATION",""
13.62967,57.87585,"Lathyrus linifolius",3049243405,"AFB-VQM, Vg","SWE",5,2018,"HUMAN_OBSERVATION",""
17.18392,58.83664,"Lathyrus linifolius",1432501609,"Hällmarkstallskog 2 SV Sättra (Objekt_ID: NH3-10242), Srm","SWE",65,2015,"HUMAN_OBSERVATION",""
14.94108,58.38315,"Lathyrus linifolius",890502122,"Hage väster om Hovsnäs, Ög","SWE",250,1997,"HUMAN_OBSERVATION",""
13.62944,59.52065,"Lathyrus linifolius",855678065,"Svedenäs, Vrm","SWE",250,2012,"HUMAN_OBSERVATION",""
16.85966,58.62957,"Lathyrus linifolius",850549448,"09H0csv, Srm","SWE",1250,1980,"HUMAN_OBSERVATION",""
15.22881,56.87266,"Lathyrus linifolius",2246170785,"2 Triang.pkt 242,32 400 m SSV, Sm","SWE",50,1984,"HUMAN_OBSERVATION",""
14.36001,57.44728,"Lathyrus linifolius",1821078361,"Kraftledningsgata, Sm","SWE",50,2016,"HUMAN_OBSERVATION",""
17.17587,59.79552,"Lathyrus linifolius",1837632606,"400 m VSV om Smörhålet, vid vägen Åloppe-Hammarby, Upl","SWE",100,2002,"HUMAN_OBSERVATION",""
18.05125,60.27338,"Lathyrus linifolius",2994229410,"Vigelsbo visningsområde, Upl","SWE",50,2020,"HUMAN_OBSERVATION",""
17.89641,60.12094,"Lathyrus linifolius",1430734214,"12I3dNW, Upl","SWE",1250,1990,"HUMAN_OBSERVATION",""
16.66314,57.41884,"Lathyrus linifolius",2246174938,"Simpvarp, tunnelpåslaget, Sm","SWE",50,1999,"HUMAN_OBSERVATION",""
12.35639,57.27452,"Lathyrus linifolius",932699377,"Vabränna, Hl","SWE",50,1986,"HUMAN_OBSERVATION",""
15.38869,57.01641,"Lathyrus linifolius",2272888762,"Sävsjöby polygon, Sm","SWE",188,2019,"HUMAN_OBSERVATION",""
12.48541,58.27653,"Lathyrus linifolius",853410599,"300 m VNV om ÄNGEN, Vg","SWE",100,1986,"HUMAN_OBSERVATION",""
13.24062,57.47472,"Lathyrus linifolius",854176392,"DUMSÄNG öster om gården Vägen. Lundskog, Vg","SWE",100,1993,"HUMAN_OBSERVATION",""
17.51758,60.62012,"Lathyrus linifolius",1430980526,"13H4iNE, Upl","SWE",1250,1990,"HUMAN_OBSERVATION",""
12.00523,59.18499,"Lathyrus linifolius",1431222625,"15604, Dls","SWE",10,2011,"HUMAN_OBSERVATION",""
16.09173,57.11762,"Lathyrus linifolius",1821430767,"Kraftledningsgata Ö Småland, Sm","SWE",200,2011,"HUMAN_OBSERVATION",""
16.12977,57.51742,"Lathyrus linifolius",2246177356,"L2 Holmsjöns N-spets 550 m VNV t V, Sm","SWE",50,1984,"HUMAN_OBSERVATION",""
17.39014,59.88109,"Lathyrus linifolius",1430190394,"11H8hSE, Upl","SWE",1250,1990,"HUMAN_OBSERVATION",""
13.03551,58.569,"Lathyrus linifolius",853670242,"Hage 300 m S om RACKEBY kyrka, Vg","SWE",100,1995,"HUMAN_OBSERVATION",""
16.90554,59.18734,"Lathyrus linifolius",849606570,"Dunker, Morasjöns SV-ände, Srm","SWE",10,2006,"HUMAN_OBSERVATION",""
13.69548,58.52195,"Lathyrus linifolius",1835870207,"Sparresäters skjutbana, Vg","SWE",50,2001,"HUMAN_OBSERVATION",""
11.38213,59.01393,"Lathyrus linifolius",3050493848,"200 m V om Björnestad, Boh","SWE",100,1996,"HUMAN_OBSERVATION",""
16.59027,57.5136,"Lathyrus linifolius",2246176577,"Älmekärr, Sm","SWE",50,1985,"HUMAN_OBSERVATION",""
17.55272,59.33586,"Lathyrus linifolius",2246673556,"Björkö, 200 m N om Grindsbacka, Upl","SWE",100,2001,"HUMAN_OBSERVATION",""
15.26221,59.57201,"Lathyrus linifolius",2593143298,"Norr Änggården, Vstm","SWE",100,2019,"HUMAN_OBSERVATION",""
18.48174,59.57156,"Lathyrus linifolius",1430410965,"11J1aNW, Upl","SWE",1250,1990,"HUMAN_OBSERVATION",""
15.90577,57.21334,"Lathyrus linifolius",2272482907,"Lixhult, Sm","SWE",10,2019,"HUMAN_OBSERVATION",""
16.44432,60.75695,"Lathyrus linifolius",3078625420,"Botjärn, 300 m NNO Långbacken, Gstr","SWE",100,1993,"HUMAN_OBSERVATION",""
13.63887,57.73189,"Lathyrus linifolius",853620286,"ÖGÄRDET. Betad gles björkhage, Vg","SWE",100,1995,"HUMAN_OBSERVATION",""
15.05341,56.43535,"Lathyrus linifolius",855484165,"Dockemåla O., Bl","SWE",25,2012,"HUMAN_OBSERVATION",""
15.55674,58.31657,"Lathyrus linifolius",2993889666,"Dömestorpskullarna, Skeda udde, Ög","SWE",631,2020,"HUMAN_OBSERVATION",""
15.36734,57.39832,"Lathyrus linifolius",1670942287,"Åryd, Sm","SWE",10,2017,"HUMAN_OBSERVATION",""
16.35122,58.88414,"Lathyrus linifolius",853113189,"Lisstorp, Srm","SWE",250,2010,"HUMAN_OBSERVATION",""
14.25037,55.58098,"Lathyrus linifolius",1801888953,"Naturbetesmark NV Karlabygården, Östra Vemmerlöv, Sk","SWE",100,2017,"HUMAN_OBSERVATION",""
14.3003,57.85279,"Lathyrus linifolius",2246175787,"Kaxholmen. 900m SV Landsjökyrkan.Ängsberg, Sm","SWE",50,1979,"HUMAN_OBSERVATION",""
16.55589,58.82997,"Lathyrus linifolius",850675001,"Kattnäset, Srm","SWE",250,2008,"HUMAN_OBSERVATION",""
18.29354,59.50256,"Lathyrus linifolius",3050194949,"Smedby hästbete_756, Upl","SWE",114,2019,"HUMAN_OBSERVATION",""
14.29022,56.21407,"Lathyrus linifolius",1438063117,"1750m SSV Krogshult, Sk","SWE",100,2004,"HUMAN_OBSERVATION",""
12.47324,56.29651,"Lathyrus linifolius",1838724971,"Hål 10; På bergknallen och ner mot fägatan, Sk","SWE",25,2016,"HUMAN_OBSERVATION",""
14.09228,57.69299,"Lathyrus linifolius",2246170401,"Sörsjöbadet, Sm","SWE",50,1999,"HUMAN_OBSERVATION",""
16.54397,58.16048,"Lathyrus linifolius",3857370267,"Kårtorp, Sm","SWE",100,2022,"HUMAN_OBSERVATION",""
13.5139,57.54458,"Lathyrus linifolius",1431211768,"D1E_SIR, Vg","SWE",10,2011,"HUMAN_OBSERVATION",""
17.11848,58.92684,"Lathyrus linifolius",854745787,"Davik 300 m N, Srm","SWE",250,2000,"HUMAN_OBSERVATION",""
23.147348,60.189006,"Lathyrus linifolius",1599628724,"Perniö, Lupaja, Hietamaa - Somerikko - Palopyöli","FIN",1000,1998,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
20.204391,60.268495,"Lathyrus linifolius",1599628731,"Mångstekta, Sibby & Strömbolstad","ALA",1000,2004,"HUMAN_OBSERVATION","COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES"
23.515705,60.149584,"Lathyrus linifolius",2849613767,"YKJ square 6675:306","FIN",1,2020,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
21.698101,61.551026,"Lathyrus linifolius",1599628584,"","FIN",1000,1985,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
23.496794,60.126841,"Lathyrus linifolius",1599628718,"6673:305 Pohja","FIN",1000,2000,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
24.070559,60.244524,"Lathyrus linifolius",3469111809,"Lohja, Metsolankatu W","FIN",100,2001,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
22.586227,60.602944,"Lathyrus linifolius",1599632076,"6729:258 Aura, Kaurinkoski, Tarvasjoe tie, Rahkalantien tienhaara. Metsäisiä tienvarsia","FIN",1000,2006,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
22.681865,61.388016,"Lathyrus linifolius",1599628773,"6816:269 Äetsä, Kiimajärvi, kunnan rantasaunan (yleisen uimarannan) ympäristö","FIN",1000,2006,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
15.08411,56.72194,"Lathyrus linifolius",2246170905,"5 Gustavstorp 700 m NO, Sm","SWE",50,1981,"HUMAN_OBSERVATION",""
12.95746,58.15318,"Lathyrus linifolius",853066254,"Skogs- och åkerkanter 500 m NV om NYTORP, Vg","SWE",100,1994,"HUMAN_OBSERVATION",""
16.48185,57.22647,"Lathyrus linifolius",1432022493,"Sörvik, Sm","SWE",275,2016,"HUMAN_OBSERVATION",""
16.49743,59.32763,"Lathyrus linifolius",855444639,"Skogstorp, NNO om Backa, Srm","SWE",10,2012,"HUMAN_OBSERVATION",""
