"lon","lat","species","gbifID","locality","countryCode","coordinateUncertaintyInMeters","year","basisOfRecord","issue"
118.269444,-32.7375,"Daviesia implexa",2854417693,"Hopkins Nature Reserve (A35134) 12 km SE kulin, S side 2400 m W of E side of reserve, 100m N into reserve on edge of sand pit","AUS",NA,1990,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
118.725935,-32.945145,"Daviesia implexa",2853736979,"McGlinn Nature Reserve, Lake Grace Shire","AUS",100,2001,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
119.0085,-33.098972,"Daviesia implexa",2853666060,"Old gravel pit, 2 km W of Newdegate townsite on Lake Grace-Newdegate Road","AUS",100,2004,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
119.240556,-33.096389,"Daviesia implexa",2853916427,"13 miles [E] from Newdegate towards Lake King","AUS",3000,1968,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
118.616389,-32.605278,"Daviesia implexa",2853799787,"10 miles N of Pingaring","AUS",3000,1963,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
118.311667,-33.101667,"Daviesia implexa",2853817639,"9 miles W of Lake Grace","AUS",3000,1964,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
118.8,-33.15,"Daviesia implexa",2853936476,"South Burngup Road, S of the Lake Grace - Newdegate Road,","AUS",NA,1994,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
119.695,-32.410556,"Daviesia implexa",2854229339,"7 km WSW of Lake Cronin, ca 80 kmE of Hyden","AUS",3000,1979,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
118.953439,-33.249868,"Daviesia implexa",2854204590,"Breakaway Ridge Nature Reserve (Res 29019),","AUS",100,1998,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
118.53,-33.1,"Daviesia implexa",912638941,"Avon district, 6 km. E of Lake Grace township towards Newdegate.","AUS",1,1983,"PRESERVED_SPECIMEN","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
119.037878,-32.937363,"Daviesia implexa",2853753881,"Rock View Nature Reserve 29617, SE corner of reserve in rehabitated gravel pit,","AUS",100,1998,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
119.033333,-32.633333,"Daviesia implexa",2854009865,"Dragon Rocks Nature Reserve No.36128. North Eastern section adjacent to the Eastern boundary, South of Mouritz Road.","AUS",NA,1991,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
118.633656,-32.999872,"Daviesia implexa",2854143086,"Burngup Nature Reserve, c. 20 km ENE of Lake Grace townsite","AUS",100,2009,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
116.679219,-33.779939,"Daviesia implexa",2854356764,"Kulikup North, Community 3, Boyup Brook","AUS",100,2003,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
118.469828,-33.158484,"Daviesia implexa",2854155465,"Water Reserve 11422, ca 7 km S of Lake Grace,","AUS",100,1998,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
