"lon","lat","species","gbifID","locality","countryCode","coordinateUncertaintyInMeters","year","basisOfRecord","issue"
117.216667,1.833333,"Sympetalandra unijuga",574719996,"Pt. Inhutani I Berau Area. Along road km 65 Labanan-Kelai.","IDN",NA,1998,"PRESERVED_SPECIMEN","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
117.716666,4.466666,"Sympetalandra unijuga",2514185633,"Umas-umas, Kalabakan Forest Reserve, Tawau, Sabah.","MYS",NA,1968,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
117.75,4.166666,"Sympetalandra unijuga",2514227630,"Sungei Simpang Tiga, Sebatik. Tawau.","MYS",NA,1959,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
117.983333,5.866667,"Sympetalandra unijuga",2514151661,"Pangkalan, Sepilok Forest Reserve. Sandakan.","MYS",NA,1960,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
117.666666,4.083333,"Sympetalandra unijuga",2514229639,"N.E. Borneo. Island Nunukan (Nothern part)","IDN",NA,1953,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
117.65,5.683333,"Sympetalandra unijuga",2515589118,"Lungmanis Feeder, 1967 logging. Sandakan.","MYS",NA,1967,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
114.1,-0.033333,"Sympetalandra unijuga",2514148626,"Pamenang","IDN",NA,1990,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
118.191667,4.9625,"Sympetalandra unijuga",2514195615,"Mile 12, Mt. Silam. Lahad Datu.","MYS",NA,1972,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
118.55,5.4,"Sympetalandra unijuga",2515589253,"Sg. Binuang camp, Kretam. Sandakan.","MYS",NA,1962,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
118.07,4.25,"Sympetalandra unijuga",2515587174,"Mile 11 1/2, Apas Road. Tawau","MYS",NA,1959,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
118.55,4.933333,"Sympetalandra unijuga",2514186607,"Silabukan Forest Mile 21. Block 5 Kennedy bay. Lahad Datu.","MYS",NA,1967,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
117.7,5.766667,"Sympetalandra unijuga",2514217650,"Mile 32, Ulu Dusun, Cocoa plot. Sandakan.","MYS",NA,1976,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
117.25,1.966667,"Sympetalandra unijuga",2513170668,"Indonesia, Borneo, Kalimantan Timur, Berau, P.T. Inhutani I logging area, km 18, Trayek E","IDN",NA,1998,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
111.083333,1.05,"Sympetalandra unijuga",2515589231,"Path to Gunong Silantek, Ulu Sg. Silantek Kiri, 85th Miles, Sri Aman, 2nd Division.","MYS",NA,1980,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
118.583333,5.2,"Sympetalandra unijuga",2514237663,"Seilabukan Forest, Mile 21. Kennedy Bay. Lahad Datu.","MYS",NA,1967,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
118.254167,5.0125,"Sympetalandra unijuga",2514183653,"Sandakan. Sekong Kechil, Sepagaya F.R.","MYS",NA,1963,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
