"lon","lat","species","gbifID","locality","countryCode","coordinateUncertaintyInMeters","year","basisOfRecord","issue"
116.801675,-34.943928,"Gastrolobium cuneatum",3985658323,"","AUS",8,2018,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
117.459167,-34.975833,"Gastrolobium cuneatum",2853767123,"Pt 5113, Wilson Inlet near Hay River mouth, 10 km E of Denmark, Map Name: Denmark 1:50,000, Map Ref: JY 146 87","AUS",NA,1991,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
116.974306,-34.71102,"Gastrolobium cuneatum",2853901717,"Nornalup Road, 25 km S of Muirs Highway","AUS",100,1998,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
115.217354,-34.091313,"Gastrolobium cuneatum",2853912755,"Blackwood River bridge, Warner Glen Road, Darling district,","AUS",100,1996,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
117.896389,-35.048056,"Gastrolobium cuneatum",2854416316,"Loc. 712 Fairview Road, Albany,","AUS",3000,1986,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
120.183667,-33.689722,"Gastrolobium cuneatum",2854141729,"NW of the Kundip rest area","AUS",100,2017,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
116.144722,-34.243056,"Gastrolobium cuneatum",2854178621,"Rocky Road, Manjimup","AUS",3000,1983,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
115.25,-34.283333,"Gastrolobium cuneatum",2854384893,"Scott National Park, banks of Blackwood track from Sunshine Ave.,","AUS",NA,1990,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
117.596389,-34.486389,"Gastrolobium cuneatum",2854155698,"Kalgan River","AUS",3000,1992,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
117.123593,-34.751606,"Gastrolobium cuneatum",2854201959,"BCRC plot 29, Qundinillup forest block, Watershed Road","AUS",100,2007,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
116.809316,-34.812254,"Gastrolobium cuneatum",2853973930,"NE side of Caldyanup Crossing Bridge, 50 m from road","AUS",NA,1997,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
117.675482,-35.024473,"Gastrolobium cuneatum",2853972168,"Wilgie Road N of Torbay Inlet","AUS",100,2007,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
117.598056,-34.695,"Gastrolobium cuneatum",2854307904,"Hay River","AUS",3000,1964,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
117.45,-34.616667,"Gastrolobium cuneatum",2854189582,"200 m up Hay River from South Coast Highway, 10 km E of Denmark","AUS",NA,1991,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
116.123611,-32.8175,"Gastrolobium cuneatum",2854366429,"Lane Pode Reserve - 1.2 km S down Murray River Fireline, Map 1:50,000 Sheet: Murray, Grid Ref: DB.67.0.8","AUS",NA,1988,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
117.85,-34.666667,"Gastrolobium cuneatum",2853920870,"Western end Porongurup Range,","AUS",NA,1991,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
117.621667,-35.081389,"Gastrolobium cuneatum",2853951635,"Western slope of Torbay Hill, West Cape Howe National Park, 20 km W Albany","AUS",3000,1992,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
