"lon","lat","species","gbifID","locality","countryCode","coordinateUncertaintyInMeters","year","basisOfRecord","issue"
-9.496,8.033667,"Pseudoprosopis sericea",2516156973,"between Ziggida and Mt Wonegisi.","LBR",NA,2010,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
-9.1215,7.983833,"Pseudoprosopis sericea",2517479490,"Forêt Classée de Mt Yonon, not far from the Diane River.","GIN",NA,2011,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
-9.516667,7.9,"Pseudoprosopis sericea",2517852227,"Loffa county, road to Voinjama N of Zorzor, bank of Viai river.","LBR",NA,1966,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
-10.75,6.933333,"Pseudoprosopis sericea",2516138939,"Gola National Forest, Bomi Hills.(In high forest).","LBR",NA,1965,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
-9.483333,7.533333,"Pseudoprosopis sericea",2517492556,"Zorzor - Gbarnga road, W of St. Paul river.","LBR",NA,1966,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
-9.833333,8.366667,"Pseudoprosopis sericea",2516138010,"along the road from Voinjama to Kolahun.","LBR",NA,1971,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
-11.679167,9.011667,"Pseudoprosopis sericea",2517734741,"Southern Sula Mountains, East of Bumbuna, Tonkolili River between villages Kegbema and Kemadugu.","SLE",NA,2012,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
-10.342667,7.301667,"Pseudoprosopis sericea",2517832157,"Kpelle Forest. South of Gainkpa.","LBR",NA,2010,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
-9.3085,7.237667,"Pseudoprosopis sericea",2517655290,"hill north-east of Gbarnga, close to Farvay.","LBR",NA,2011,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
-10.8855,7.661556,"Pseudoprosopis sericea",2516208221,"Gola National Park, central block.","SLE",NA,2013,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
