"lon","lat","species","gbifID","locality","countryCode","coordinateUncertaintyInMeters","year","basisOfRecord","issue"
113.983333,4.2,"Spatholobus multiflorus",2515585435,"Lambir NP, Miri, 4th Division.","MYS",NA,1983,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
113.766666,1.6,"Spatholobus multiflorus",2515574455,"Sg. Melatai, Ulu Balleh, Kapit, 7th Division.","MYS",NA,1979,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
117.7125,4.454167,"Spatholobus multiflorus",2513450440,"NBT Logged area, Umas-Umas. Tawau.","MYS",NA,1980,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
116.85,5.65,"Spatholobus multiflorus",2515574456,"Ulu Sg. Bidon.","MYS",NA,1985,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
114.916666,4.483333,"Spatholobus multiflorus",2513453622,"SarawakUlu Medamit, Limbang, 5th Division","MYS",NA,1972,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
117.220833,5.629167,"Spatholobus multiflorus",2515569987,"Kpg. Bautu.","MYS",NA,1980,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
118.066667,5.75,"Spatholobus multiflorus",2514941238,"Sandakan prov., Sepilok forest reserve. Sepilok laut, 14miles W. of Sandakan.","MYS",NA,1986,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
117.15,5.366667,"Spatholobus multiflorus",2513451294,"Sg. binalijk, Keramuak.","MYS",NA,1983,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
115.833333,2.833333,"Spatholobus multiflorus",2514241574,"Kayan Mentarang Nature Reserve","IDN",NA,1992,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
116.304167,5.141667,"Spatholobus multiflorus",2515577701,"Batu 2 Sook - Keningau. Keningau.","MYS",NA,1967,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
116.75,5.9167,"Spatholobus multiflorus",2514236561,"Langsat","MYS",NA,1987,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
