"lon","lat","species","gbifID","locality","countryCode","coordinateUncertaintyInMeters","year","basisOfRecord","issue"
116.729325,-34.740283,"Sphaerolobium rostratum",3923493425,"","AUS",4,2021,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
116.764008,-34.967363,"Sphaerolobium rostratum",3923632318,"","AUS",4,2022,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
117.2725,-34.908889,"Sphaerolobium rostratum",2853964544,"Denmark","AUS",100,2001,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
116.864722,-35.011389,"Sphaerolobium rostratum",2853624213,"E of Conspicuous Road 200 m. Track to gravel pit 50 m S of Station Road","AUS",100,2005,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
116.980556,-34.730556,"Sphaerolobium rostratum",2854009751,"Plot 5086, Nornalup Road, 24.5 km SSW of Rocky Gully,","AUS",3000,1993,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
117.377778,-34.866667,"Sphaerolobium rostratum",2854019907,"Denmark shire, S boundary of proposed National Park, Nutcracker road, 0.5 km W from Denmark - Mount Barker road","AUS",NA,1991,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
116.943889,-34.974722,"Sphaerolobium rostratum",2853685544,"600 m W of Peaceful Bay Road along South Coastal Highway, S side of road,","AUS",NA,1997,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
117.742141,-34.966293,"Sphaerolobium rostratum",2853754277,"SW corner Down Road Nature Reserve","AUS",NA,2007,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
116.675667,-35.0323,"Sphaerolobium rostratum",2853953888,"Nuyts Wilderness, Walpole-Nornalup National Park","AUS",100,2004,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
116.653056,-34.976667,"Sphaerolobium rostratum",2853981222,"7 km W of Walpole","AUS",3000,1967,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
117.265278,-35.015,"Sphaerolobium rostratum",2853864333,"Denmark Shire. William Bay N.P. N.E. boundary, adjoining Loc.7075.","AUS",NA,1998,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
116.5325,-34.826111,"Sphaerolobium rostratum",2853894588,"E side of South West Highway,","AUS",NA,1999,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
