"lon","lat","species","gbifID","locality","countryCode","coordinateUncertaintyInMeters","year","basisOfRecord","issue"
116.822005,-30.003471,"Acacia daphnifolia",2854396658,"22 km NE of Wubin on Great Northern Highway to Paynes Find, (just E of Rabbit Proof Fence Road)","AUS",100,2000,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
117.845833,-30.815,"Acacia daphnifolia",2854412266,"1 km W of Bencubbin","AUS",3000,1976,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
115.579497,-29.327367,"Acacia daphnifolia",2854425210,"About 13.5 km N of Arrino on Midlands Road to Mingenew","AUS",100,2001,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
115.309233,-30.331333,"Acacia daphnifolia",2853646803,"E side of Yerramullah Road, 5.3 km from Cantabilling Road, Jurien Bay","AUS",100,2004,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
116.015,-29.908611,"Acacia daphnifolia",2853757186,"3 km S of Coorow towards Watheroo","AUS",3000,1976,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
116.851746,-31.27015,"Acacia daphnifolia",2853901659,"About 4 km NE of Goomalling on road to Dowerin (c. 100 m E of Oak Park Road),","AUS",100,2001,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
115.546667,-30.765,"Acacia daphnifolia",2853931639,"Cataby Brook, Brand Highway","AUS",3000,1986,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
117.132286,-30.262081,"Acacia daphnifolia",2853710520,"12 km N of Kalannie on Goodlands Roads","AUS",100,1996,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
115.511667,-28.539722,"Acacia daphnifolia",2853634385,"57 miles E of Geraldton which is near Mullewa","AUS",3000,1972,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
116.831449,-29.998193,"Acacia daphnifolia",2853816585,"23.5 km NE of Wubin on Great Northern Highway to Paynes Find (just E of Rabbit Proof Fence Road)","AUS",100,2000,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
114.349722,-27.57,"Acacia daphnifolia",2853825667,"Ca 20 km N of Junga Dam","AUS",3000,1968,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
116.293965,-30.92432,"Acacia daphnifolia",2853842596,"11 km W of Yerecoin on road to New Norcia","AUS",100,2001,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
116.094516,-30.66043,"Acacia daphnifolia",2853964055,"9.5 km E of Moora on Midlands Road to New Norcia","AUS",100,2003,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
115.667222,-28.753056,"Acacia daphnifolia",2853884158,"65.4 km N Morawa at the Irwin River crossing; Mullewa","AUS",100,2003,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
114.388056,-28.211389,"Acacia daphnifolia",2853744670,"8 km (5 miles) E of Lynton Station on Northampton to Port Gregory road","AUS",3000,1971,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
116.714796,-30.875703,"Acacia daphnifolia",2853896163,"About 2 km N of Wongan Hills township (W side of Wongan - Ballidu Road)","AUS",100,2001,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
115.860278,-29.115,"Acacia daphnifolia",2853759715,"Private property, Greg Milloy's farm, W of Coaker road, S of Pintharuka West Road","AUS",NA,1999,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
115.823102,-28.896526,"Acacia daphnifolia",2854083039,"About 41 km N of Morawa on road to Mullewa","AUS",100,2000,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
115.436667,-29.193056,"Acacia daphnifolia",2854164723,"64.5 miles to Mingenew","AUS",3000,1974,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
115.740333,-29.518478,"Acacia daphnifolia",2854195635,"2.5 km N of Three Springs on Midlands Road to Mingenew","AUS",100,1999,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
116.1,-30.933333,"Acacia daphnifolia",2854195699,"Near north boundary of Reserve, near Moore River East, West of New Norcia","AUS",NA,1985,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
115.1325,-30.324167,"Acacia daphnifolia",2854275996,"6 miles W of Hill River Springs, between Badgingarra and Jurien Bay","AUS",3000,1961,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
115.619495,-29.164031,"Acacia daphnifolia",2854377254,"About 22 km E of Mingenew on road to Morawa","AUS",100,2001,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
114.633376,-28.46848,"Acacia daphnifolia",2854404228,"About 14 km S of Northampton on North West Coastal Highway","AUS",100,2001,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
114.628889,-28.5525,"Acacia daphnifolia",2854413296,"Moresby Range, Howatharra district, near intersection of Howatharra Road and Oakajee Road","AUS",3000,1975,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
117.383393,-30.095965,"Acacia daphnifolia",2854030049,"39 km due NE of Kalannie, Glamoff Road, 11 km E of Martin Road","AUS",100,1996,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
116.006389,-30.4975,"Acacia daphnifolia",2854247404,"16 km N of Moora towards Watheroo","AUS",3000,1976,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
116.451455,-30.321256,"Acacia daphnifolia",2854210487,"Martinijinni Nature Reserve, W of Dalwallinu on Dalwallinu West Road","AUS",100,2003,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
117.516389,-30.449722,"Acacia daphnifolia",2854348167,"Near Mollerin","AUS",3000,1975,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
115.599722,-29.375,"Acacia daphnifolia",2854378018,"Between Yandanooka and Arrino","AUS",3000,1974,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
115.756389,-29.438611,"Acacia daphnifolia",2853960836,"10.7 km NE of Three Springs on the road to Morawa","AUS",3000,1982,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
116.210911,-31.007099,"Acacia daphnifolia",2853960865,"4 km S of New Norcia on Great Northern Highway to Perth","AUS",100,2003,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
114.683333,-28.416667,"Acacia daphnifolia",2854099458,"Lot 3157, Isseka Road, East Northampton","AUS",NA,1999,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
116.053056,-30.226111,"Acacia daphnifolia",2854336709,"8 km N of Watheroo towards Coorow","AUS",3000,1976,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
114.631389,-27.948333,"Acacia daphnifolia",2853623184,"Ajana","AUS",3000,1985,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
117.387565,-30.434857,"Acacia daphnifolia",2853852310,"About 27 km due SE of Kalannie, Black Road 11.5 km S of Scotsman Road","AUS",100,1997,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
116.346465,-30.92793,"Acacia daphnifolia",2853952973,"About 6 km W of Yerecoin on road to New Norcia,","AUS",100,2001,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
117.6573,-31.272085,"Acacia daphnifolia",2853743930,"11 km S of Yelbeni (between Trayning and Wyalkatchem) on road to Kellerberrin,","AUS",100,2000,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
115.315876,-28.596807,"Acacia daphnifolia",2853771676,"About 7 km N of Tenindewa (W of Mullewa) on road to Yuna","AUS",100,2000,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
