"lon","lat","species","gbifID","locality","countryCode","coordinateUncertaintyInMeters","year","basisOfRecord","issue"
118.25,4.55,"Spatholobus viridis",2514186548,"In plot 5, R.P. 50-, mile 12 BBT road, Kalumpang F.R.","MYS",NA,1959,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
116.933333,-0.983333,"Spatholobus viridis",2515575564,"Wanariset I area, off km 38, Wanariset-Semoi road.","IDN",NA,1991,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
117.483333,2.15,"Spatholobus viridis",2513452060,"Tdg, Redeb. Along Birang river.","IDN",NA,1963,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
117.083333,-0.583333,"Spatholobus viridis",2514184604,"Loa Djana, W of Samarinda.","IDN",NA,1952,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
114.716667,4.65,"Spatholobus viridis",2514182607,"Brunei. Tutong District: Lamunin, Benutan Dam, Ladan Hill Forest Reserve.","BRN",NA,1990,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
116.983333,5.883333,"Spatholobus viridis",2513450880,"Sungai Kiberibi.","MYS",NA,1983,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
113.8,3.5,"Spatholobus viridis",2515585611,"Sawai P.F., Suai, 4th Division.","MYS",NA,1976,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
116.3,4.545833,"Spatholobus viridis",2515587750,"Pensiangan Rd., 16 miles from Sook. Pensiangan.","MYS",NA,1969,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
116.833333,5.208333,"Spatholobus viridis",2513450702,"Pinangah F.R.","MYS",NA,1985,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
117.283333,5.316666,"Spatholobus viridis",2513451650,"Sungai Tangkulap.","MYS",NA,1983,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
117.633333,3.3,"Spatholobus viridis",2513450031,"Tarakan, oilfield Pamusion.","IDN",NA,1953,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
117.091667,6.445833,"Spatholobus viridis",2514188584,"Block 1963. Sg. Kawanan. Beluran.","MYS",NA,1963,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
117.4,4.4,"Spatholobus viridis",2514195560,"Sub-cpt 2, Cpt. 7, Bombay Burmah Trading Corp. concession area, Kalabakan, 30 mils WNW of Tawau.","MYS",NA,1955,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
116.158333,5.341667,"Spatholobus viridis",2514227577,"Keningau trail.","MYS",NA,1966,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
114.916666,4.483333,"Spatholobus viridis",2514240551,"Ulu Sg. Medamit, Limbang, 5th Division.","MYS",NA,1972,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
116.304167,5.141667,"Spatholobus viridis",2515578807,"16 miles SE of Sook N of Nalaban. Keningau.","MYS",NA,1969,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
110.9,1.033333,"Spatholobus viridis",2514183588,"Bt. gaharu, Serian.","MYS",NA,1961,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
