"lon","lat","species","gbifID","locality","countryCode","coordinateUncertaintyInMeters","year","basisOfRecord","issue"
146.7,-37.2,"Daviesia latifolia",2830203767,"Ca 5.5 km ESE of Mount Howitt 3-8 km along Zeka Trail Howitts Plains-Wonnangatta Valley.","AUS",1000,1989,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
144.997167,-38.359533,"Daviesia latifolia",1095918903,"Australia. Victoria, Arthurs Seat State Park, Red Hill, Mornington Peninsula. Start of Lookout Circuit Walk, Eatons Cutting Road.","AUS",NA,2012,"PRESERVED_SPECIMEN","GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_COLLECTION_MISMATCH"
148.503373,-35.717337,"Daviesia latifolia",1916218846,"locality withheld","AUS",10,2014,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
149.440779,-37.125611,"Daviesia latifolia",1073518888,"locality withheld","AUS",100,1989,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
148.330784,-36.273407,"Daviesia latifolia",1452779866,"locality withheld","AUS",10,2008,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
148.485717,-35.04115,"Daviesia latifolia",1072387634,"locality withheld","AUS",100,1998,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
150.159276,-34.694742,"Daviesia latifolia",1069852536,"locality withheld","AUS",1000,2004,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
148.211447,-35.361127,"Daviesia latifolia",1072389773,"locality withheld","AUS",100,1999,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
149.714867,-35.012606,"Daviesia latifolia",1452838699,"locality withheld","AUS",205,2011,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
151.784267,-30.555763,"Daviesia latifolia",1452032920,"locality withheld","AUS",500,2014,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
151.564107,-30.429109,"Daviesia latifolia",1072325800,"locality withheld","AUS",100,1993,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
150.150195,-33.36109,"Daviesia latifolia",2806355577,"locality withheld","AUS",20,2019,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
