"lon","lat","species","gbifID","locality","countryCode","coordinateUncertaintyInMeters","year","basisOfRecord","issue"
50.668099,65.525435,"Lotus peczoricus",1697559866,NA,"RUS",1000,1982,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
52.55,61.17,"Lotus peczoricus",3320729766,NA,"RUS",3000,1999,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE"
54.18,63.7,"Lotus peczoricus",3320729780,NA,"RUS",3000,2004,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE"
53.98,63.6,"Lotus peczoricus",3320729779,NA,"RUS",3000,1989,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE"
57.55,63.93,"Lotus peczoricus",3320729802,NA,"RUS",3000,1988,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE"
57.6,64.23,"Lotus peczoricus",3320729804,NA,"RUS",3000,1989,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE"
57.77,63.95,"Lotus peczoricus",3320729810,NA,"RUS",3000,1988,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE"
58.02,64.18,"Lotus peczoricus",3320729814,NA,"RUS",3000,1989,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE"
58.28,64.35,"Lotus peczoricus",3320729816,NA,"RUS",3000,1989,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE"
57.65,64.08,"Lotus peczoricus",3320729832,NA,"RUS",3000,1963,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE"
57.68,64.45,"Lotus peczoricus",3320729845,NA,"RUS",3000,1963,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE"
57.85,63.92,"Lotus peczoricus",3320729843,NA,"RUS",3000,1983,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE"
