"lon","lat","species","gbifID","locality","countryCode","coordinateUncertaintyInMeters","year","basisOfRecord","issue"
141.9172,-36.4158,"Acacia cineramis",3894641165,"","AUS",5,2018,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
141.288472,-36.266944,"Acacia cineramis",2437979618,"Sandsmere, 1.4 km W along Witmiz Rd from Broughton Rd.","AUS",50,2018,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
141.8537,-36.2483,"Acacia cineramis",3894974685,"","AUS",5,2018,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
141.1667,-35.8333,"Acacia cineramis",2436494816,"Big Desert, Parish of Murrawong.","AUS",NA,1957,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
