"lon","lat","species","gbifID","locality","countryCode","coordinateUncertaintyInMeters","year","basisOfRecord","issue"
1.371384,7.251318,"Pseudocedrela kotschyi",2237550911,"Amou-Mono","TGO",NA,2016,"HUMAN_OBSERVATION","RECORDED_DATE_INVALID;COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
3.17759,9.56362,"Pseudocedrela kotschyi",1036381108,"Borgou","BEN",NA,2007,"HUMAN_OBSERVATION","RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
3.0956,9.66314,"Pseudocedrela kotschyi",1036381258,"Borgou","BEN",NA,2007,"HUMAN_OBSERVATION","RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
1.82795,9.68808,"Pseudocedrela kotschyi",1036381300,"Donga","BEN",NA,2007,"HUMAN_OBSERVATION","RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
2.40378,9.63579,"Pseudocedrela kotschyi",1036381158,"Borgou","BEN",NA,2007,"HUMAN_OBSERVATION","RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
2.06674,9.57174,"Pseudocedrela kotschyi",1036381134,"Donga","BEN",NA,2007,"HUMAN_OBSERVATION","RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
1.96666,9.52624,"Pseudocedrela kotschyi",1036380844,"Donga","BEN",NA,2007,"HUMAN_OBSERVATION","RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
2.66784,9.50035,"Pseudocedrela kotschyi",1036381602,"Borgou","BEN",NA,2007,"HUMAN_OBSERVATION","RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
2.275,9.4813,"Pseudocedrela kotschyi",1036381507,"Borgou","BEN",NA,2007,"HUMAN_OBSERVATION","RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
2.66622,9.49982,"Pseudocedrela kotschyi",1036381560,"Borgou","BEN",NA,2007,"HUMAN_OBSERVATION","RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID"
