"lon","lat","species","gbifID","locality","countryCode","coordinateUncertaintyInMeters","year","basisOfRecord","issue"
30.07,-24.7,"Rhynchosia nitens",1096826928,"Limpopo Province, South Africa. Lebowa. Sekhukhuneland. Leolo (Lulu-) Mountains, ca. 10 km northwest from Skoonoord. [2430CA]","ZAF",NA,2007,"PRESERVED_SPECIMEN","GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_COLLECTION_MISMATCH"
30.23967,-23.784867,"Rhynchosia nitens",3455427771,"","ZAF",110,2020,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
27.636985,-25.79842,"Rhynchosia nitens",3456893379,"","ZAF",NA,2021,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
28.526875,-24.765462,"Rhynchosia nitens",3302290540,"","ZAF",9,2021,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
28.589302,-25.576131,"Rhynchosia nitens",3355006505,"","ZAF",367,2021,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
31.014739,-25.483925,"Rhynchosia nitens",2456533502,"","ZAF",12,2019,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
31.153306,-28.706474,"Rhynchosia nitens",3044557754,"","ZAF",18,2020,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
28.416667,-25.6,"Rhynchosia nitens",2515570600,"Kameelfontein, c. 4.5 km NE from Roodeplaat Dam Nature Reserve.","ZAF",NA,2003,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
28.461747,-25.763672,"Rhynchosia nitens",3705736526,"","ZAF",500,2022,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
31.982286,-25.789233,"Rhynchosia nitens",2984513348,"","MOZ",NA,2019,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
