"lon","lat","species","gbifID","locality","countryCode","coordinateUncertaintyInMeters","year","basisOfRecord","issue"
118.822278,-21.681,"Triodia chichesterensis",3777307705,"Ca. 100 m from turn-out, 84 km N of Auski Roadhouse on the Great Northern Highway","AUS",100,2014,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
118.931364,-21.003478,"Triodia chichesterensis",3777306372,"Pilgangoora project area, ca. 75 km SSE of Port Hedland","AUS",100,2019,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
118.725528,-21.024806,"Triodia chichesterensis",2853929840,"71 km S on Pippingarra Road, North Pilbara region","AUS",100,2013,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
118.9,-21.366667,"Triodia chichesterensis",2853963381,"22 km NNW of Pullcanah Hill","AUS",3000,1984,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
118.667311,-21.20763,"Triodia chichesterensis",2853754462,"Ca. 3.4 km SSW of the MRL Wodgina mine site, ca. 4.2 km W of Great Northern Highway","AUS",100,2018,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
118.596417,-20.677444,"Triodia chichesterensis",3777330863,"Ca. 35 km S of Port Hedland, 13 km E of Great Northern Highway on Boodarie station, right on the border of Boodarie and Indee stations","AUS",100,2010,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
118.85845,-20.705824,"Triodia chichesterensis",2854128107,"Wallareenya Station and Strelley Station, ca. 30 km SE of Port Hedland","AUS",100,2018,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
119.307482,-20.999402,"Triodia chichesterensis",2854071945,"Strelley pastoral lease, ca. 50 km NW of Marble Bar","AUS",100,2019,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
118.871639,-21.293389,"Triodia chichesterensis",3777335292,"Ca. 105 km SSE of Port Hedland, 18 km E of Great Northern Highway on Wallareenya Station","AUS",100,2010,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
118.946777,-20.621056,"Triodia chichesterensis",2854395211,"Wallareenya Station and Strelley Station, ca. 30 km SE of Port Hedland","AUS",100,2018,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
118.686611,-20.6875,"Triodia chichesterensis",2853988503,"24.5 km S Pippingarra Road, S of Port Hedland, Pilbara region","AUS",100,2013,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
119.000762,-20.504116,"Triodia chichesterensis",2854038886,"Wallareenya Station and Strelley Station, ca. 30 km SE of Port Hedland","AUS",100,2018,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
118.620639,-20.962833,"Triodia chichesterensis",3777303748,"Ca. 46 km S of turn-off to Port Hedland on Great Northern Highway","AUS",100,2014,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
