"lon","lat","species","gbifID","locality","countryCode","coordinateUncertaintyInMeters","year","basisOfRecord","issue"
151.35,-26,"Acacia eremophiloides",2436127816,"Manar Station, 45km SSE of Mundubberra. Boondooma 9145-345321.","AUS",1000,1984,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
151.331183,-25.98748,"Acacia eremophiloides",2418502652,"5.5km W of Toondahra Homestead.","AUS",100,1988,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE"
151.355278,-25.985278,"Acacia eremophiloides",2418803407,"Mt Lorna, 3km W of 'Toondahra' Homestead.","AUS",100,1988,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE"
