"lon","lat","species","gbifID","locality","countryCode","coordinateUncertaintyInMeters","year","basisOfRecord","issue"
148.135,-37.7852,"Acacia caerulescens",3129406962,"","AUS",1.5,2002,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
148.1616,-37.5013,"Acacia caerulescens",3130593822,"","AUS",1.5,2002,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
148.1666,-37.4975,"Acacia caerulescens",1644543564,"","AUS",5,2009,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
147.5566,-37.81,"Acacia caerulescens",3130409532,"","AUS",1.5,2004,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
148.1833,-37.4758,"Acacia caerulescens",1640364027,"","AUS",1.5,1992,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
147.8525,-37.793611,"Acacia caerulescens",2437385412,"Beside the Swan Reach-Tamo Upper Rd, about 3.5 km from Princess Hwy.","AUS",50,2016,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
147.9697,-37.8519,"Acacia caerulescens",1640368192,"","AUS",1.5,1996,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
148.0086,-37.8372,"Acacia caerulescens",3894476442,"","AUS",30,2013,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
147.8179,-37.7651,"Acacia caerulescens",3130531693,"","AUS",1000,1972,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
147.575,-37.848,"Acacia caerulescens",3895340000,"","AUS",10,2010,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
148.5013,-37.465,"Acacia caerulescens",1640238168,"","AUS",100,1990,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
