"lon","lat","species","gbifID","locality","countryCode","coordinateUncertaintyInMeters","year","basisOfRecord","issue"
19.25,-34.37,"Metalasia cymbifolia",1096895227,"Flora of South Africa. Western Cape Province. 3419 AD Stanford: Kleinrivierberge, mountain slopes above Newton Johnson wineyard.","ZAF",NA,2013,"PRESERVED_SPECIMEN","GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_COLLECTION_MISMATCH"
19.41954,-34.396157,"Metalasia cymbifolia",2988578400,"","ZAF",5,2019,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
