"lon","lat","species","gbifID","locality","countryCode","coordinateUncertaintyInMeters","year","basisOfRecord","issue"
13.44,48.44,"Elymus aenaeanus x repens",1947056573,"Redinger Au, Innufer unterhalb des Kraftwerkes","DEU",NA,2007,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE"
12.16,47.96,"Elymus aenaeanus x repens",1947056413,"Lengdorf, Innufer unterhalb des Kraftwerkes","DEU",NA,2007,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE"
13.05,48.27,"Elymus aenaeanus",1947056542,"Simbach am Inn, Damm E Erlach","DEU",NA,2006,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE"
12.91,48.22,"Elymus aenaeanus x repens",1947056530,"Kirchdorf am Inn, W Seibersdorf, Inndamm","DEU",NA,2005,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE"
12.94,47.94,"Elymus aenaeanus x repens",1947056447,"Laufen","DEU",NA,2007,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE"
13.26,48.3,"Elymus aenaeanus",1947056565,"Aigen am Inn, Inndamm S der Ortschaft","DEU",NA,2005,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE"
12.81,48.27,"Elymus aenaeanus",1947056490,"Marktl, Bahndamm N Falkenhof","DEU",NA,2006,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE"
12.16,47.71,"Elymus aenaeanus x repens",1947056250,"Flintsbach am Inn, Windshausen","DEU",NA,2007,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE"
13.72,48.52,"Elymus aenaeanus x repens",1947056527,"Jochenstein, Donauufer unterhalb des Kraftwerkes","DEU",NA,2006,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE"
12.77,48.07,"Elymus aenaeanus x repens",1947056500,"Tittmoning, Salzachufer","DEU",NA,2005,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE"
